;age;gender;humanmade;concern;efficacy;income;edu3;openanswer;translation
1408;5;2;1;0.75;0.6666667;250000;3;Hvordan blir det for våre etterkommere å leve på jorda?;Hvernig er það fyrir afkomendur okkar að lifa á jörðinni? 
1409;4;1;0;0.5;0.3333333;2600000;3;Hvor alvorlig er det og hva skal man gjøre med det - alt for å minske utslipp eller iverksette mottiltak - eller begge deler?;Hversu alvarlegt er það og hvað á að gera með það - allt til að draga úr losun eða innleiða gegnvikum - eða bæði? 
1410;4;2;0;0.5;0.3333333;150000;1;Hvis klimaet er ødelagt så har vi jo gjort det selv;Ef loftslagið er eytt þá höfum við gert það sjálfur 
1411;4;1;1;1.0;0.6666667;350000;2;Hvis alle gjør bare litt så klarer vi å fikse noen av de problemer som fører til klimaendring for eksempel kjører bil kun når det er virkelig nødvendig;Ef allir gera aðeins svolítið svo við náum að laga sum vandamál sem leiða til loftslagsbreytinga, svo sem að keyra bíl þegar það er í raun nauðsynlegt 
1412;3;2;1;1.0;0.3333333;460000;3;hva vil skje med barna og evt barnebarna mine? Jeg blir lei meg ;Hvað verður um börnin og barnabörn mín? Ég er dapur 
1413;6;2;1;0.75;0.3333333;268000;1;Hva skjermed jorda vår ? Det er jo tydelig at noe skjer med hensyn til tempareaturøkning Mere nedbør og flom noe man kan lese om daglig på denne årstiden Store globale ulykker Jeg tenker det er svært alvorlig for oss på denne kloden ;Hvað varið jarðveginn okkar? Ljóst er að eitthvað gerist með tilliti til temperature aukið meira úrkomu og flóð eitthvað sem hægt er að lesa um daglega á þessu tímabili Great Global Slys sem ég held að það sé mjög alvarlegt fyrir okkur á þessum heimi 
1414;6;1;0;0.25;0.3333333;350000;1;Hva skal en tro på ???????;Hvað á að trúa á ??????? 
1415;5;2;1;0.75;0.6666667;410;2;Hva kan jeg gjøre/påvirke for at det skal bli bedre ;Hvað get ég gert / haft áhrif á það að verða betri 
1416;5;2;1;0.75;0.0;0;2;hva kan jeg gjøre for og hjelpe til å hindre eller redusere mest mulig ;Hvað get ég gert fyrir og hjálpað til við að koma í veg fyrir eða draga úr mest 
1417;6;2;0;0.75;0.3333333;250000;2;Hva kan jeg gjøre;Hvað get ég gert 
1418;4;2;1;0.5;0.6666667;250000;2;hva jeg selv kan gjøre;Það sem ég sjálfur getur gert það 
1419;6;2;1;0.75;0.3333333;325000;3;Hva disse fører til med verden vi lever i ;Hvað leiðir til heimsins sem við lifum í 
1420;1;2;0;1.0;0.6666667;0;1;Hull i ozonlaget Pol-isen smelter ;Holur í ósonlaginu stöng ísinn bráðnar 
1421;4;2;0;0.5;0.6666667;300000;0;Hull i ozonlaget Forurensing;Holur í ósonlaginu 
1422;2;2;1;0.5;0.6666667;403000;3;Hull i ozonlaget;Holur í ósonlaginu 
1423;4;2;0;0.0;0.0;520000;3;Huff skal dere mase om det igjen?;Huff skal mash það aftur? 
1424;4;2;1;1.0;0.0;700000;3;Huff Ingen styresmakter i verdan kommer til å ta de nødvendige grep Det er altfor store innskrenkningeri folks liv som må til for å få effekt ;Huff Engar ríkisstjórnir í Verdan eru að fara að taka nauðsynlega grip þar eru of stórar takmarkanir fólks sem þarf að öðlast gildi 
1425;4;2;1;0.75;0.3333333;700000;3;huff;Huff 
1426;6;1;1;0.75;0.6666667;370;2;hm!;Hm! 
1427;1;2;1;1.0;0.6666667;0;1;hjelp! regnskogen! urstammer/urbefolkning! <-mord! plante- og dyrearter utryddes! svalbard! is smeltes og isbjørner dør!;hjálp! Regnskóginn! Rangar rammar / frumbyggja! <souch! Plöntu- og dýrategundir eru útrýmt! Svalbarði! Ís bráðnar og ísbjörn deyja! 
1428;3;1;0;0.75;0.3333333;450000;2;HJELP!;Hjálp! 
1429;4;1;1;1.0;0.6666667;720000;2;Hjelp;Hjálp 
1430;5;1;1;1.0;0.6666667;500000;3;Her må de rike landene gjøre noe for å stoppe klimaendringene og hjelpe til fattige landene med sine tiltak ;Hér gera ríku löndin eitthvað til að stöðva loftslagsbreytingar og hjálpa fátækum löndum með ráðstafanir sínar 
1431;1;2;1;0.75;0.6666667;85000;1;Helt ærlig? At isbjørnene dør At menneskene tar jorda fra oss selv At alt uskyldig liv der ut lider eller kan ende opp med å lide på grunn av oss fordi vi bare tenker på oss selv Vi har distansert oss sånn fra jorda og naturen at det noen ganger virker som om vi tror den er menneskeskapt òg ;Heiðarlegur? Að ísbjörnin deyi sem menn taka jörðina frá sjálfum sér að öll saklaus líf þarna úti þjáist eða getur endað þjáningu vegna okkar vegna þess að við hugsum bara um okkur sem við höfum fjarlægt okkur svona frá jarðvegi og náttúrunni sem það virðist stundum eins og ef það virðist Við teljum að það sé tilbúið líka 
1432;2;2;1;1.0;0.3333333;230000;3;"Helt ærlig sagt så tenker jeg kanskje først ""oh gud igjen?!"" Men jeg synes det er meget viktig å ta klimaendringene på alvor å gjøre det vi kan for å forbedre situasjonen Klimaet har alltid vært i forandring også uten mennesket men uansett så vet vi at noen ting er skadelige for planeten vår og da må vi stoppe å tilføre disse skadene ";"Alveg heiðarlega svo ég gæti hugsað fyrst ""Ó Guð aftur?!"" En ég held að það sé mjög mikilvægt að taka loftslagsbreytingar alvarlega til að gera það sem við getum til að bæta ástandið sem loftslagið hefur alltaf verið að breytast einnig án þess að maður en hvað sem við vitum að sumir hlutir eru skaðlegar fyrir plánetuna okkar og þá verðum við að hætta að bæta þessum tjóni "
1433;5;1;1;0.75;0.3333333;450000;0;helt normalt har hatt mange i årtusener;Whell átti venjulega marga í árþúsundu 
1434;5;1;0;0.25;0.3333333;500000;1;Hellingsgraden på jorda i forhold til sola ;Halla jarðvegsins miðað við sólina 
1435;5;1;1;0.5;0.6666667;550000;3;Havstigning;Sea Gike. 
1436;6;1;1;0.75;0.3333333;400000;3;Havnivåstigning befolkningsvandring global kamp om ressurser Rasfare og ulykker ;Sjávarhækkun íbúa gangandi Global Battle for Resources Rolfare og Slys 
1437;4;1;0;0.5;0.3333333;600000;2;Havnivået øker mer storm og uvær;Sjávarborðið eykur meira storm og stormur 
1438;4;2;1;0.75;0.3333333;200000;2;Havnivået stiger issmelting ;Sjávarborðið rís ísbræðsla 
1439;6;1;1;0.5;0.3333333;0;0;Havnivået;Sjávarmál 
1440;5;1;0;0.5;0.3333333;450000;3;Havnivåene stiger;Sea stig hækkun 
1441;3;1;1;0.5;0.3333333;480000;2;Havnivå mer regn ;Sjávarmáli meira rigning 
1442;3;2;1;1.0;0.3333333;360000;3;havet stiger temperaturen i hav og luft øker mer ustabilt vær flom tørke ;Sjórinn rís hitastig hafsins og loftið eykur óstöðugt veðurflóðþurrka 
1443;3;1;1;0.75;0.6666667;700000;3;havet stiger isen smelter isbjørner dør ekstrem- uvær bangladesh og anna lavland sliter bigtime;Sjórinn rís ísinn bráðnar ísbjörnin deyja Extreme-Storms Bangladesh og Anna Lowland Struggles BIGTIME 
1444;5;1;1;1.0;0.3333333;265000;3;Havet stiger ;Hafið eykst 
1445;3;1;1;0.5;0.3333333;700000;3;Havet stiger;Hafið eykst 
1446;2;1;1;1.0;0.3333333;0;3;Havet stiger;Hafið eykst 
1447;4;1;0;0.5;0.3333333;650000;2;Havet kommer til å stige med 7 meter;Sjórinn er að fara að hækka um 7 metra 
1448;4;2;0;0.0;0.0;230000;2;hatt det har skjedd før;hafði það gerst áður 
1449;1;2;1;1.0;0.3333333;0;1;Hastverk Noe som må gjøres noe med - FORT;Flýttu eitthvað sem þarf að gera eitthvað með - Fort 
1450;1;2;1;1.0;0.6666667;84000;3;Haster superviktig alvorlig frustrerende ;Brýn frábær-ákaflega alvarlega pirrandi 
1451;3;2;0;0.5;0.3333333;330000;2;Hardere værslag nedbør og vind blir mer ekstreme ;Erfiðara veðurbinding úrkomu og vindur verður meiri öfgafullur 
1452;5;1;0;1.0;0.0;270000;1;Har ingen tro på klimaendringer slik har det forandret seg i tusener av år;Hefur enga trú á loftslagsbreytingum svo það hefur breyst í þúsundum ára 
1453;2;1;1;0.5;0.6666667;485000;2;Handlingslammelse;Aðgerð berjast 
1454;3;1;1;0.75;0.3333333;650000;3;handlingslammede politikere;Aðgerð -LAMED stjórnmálamenn 
1455;5;1;0;0.0;0.0;210000;1;Haarp Chemtrails ;HAARP Chemtrails. 
1456;1;1;1;0.75;0.3333333;50000;2;Grådighet;Græðgi 
1457;1;1;1;1.0;0.3333333;150000;3;grådighet;græðgi 
1458;4;1;0;0.5;0.6666667;380000;2;Grønt;Grænn 
1459;1;1;1;0.75;0.3333333;0;3;Greenhouse emission energy usage inefficiency overconsumption;Notkun gróðurhúsalofttegunda Orkunotkun Overconsumption 
1460;3;2;1;1.0;0.6666667;450000;3;Globalt ansvar;Global ábyrgð 
1461;1;1;1;0.5;0.6666667;0;3;Global-oppvarming - is som smelter antarktis/nordpolen smelter;Global upphitun - ís sem bráðnar Suðurskautslandið / North Pole bráðnar 
1462;2;2;1;0.75;0.6666667;465000;3;Globaloppvarming;Global oppvarming. 
1463;4;2;1;0.5;0.6666667;0;2;Globaloppvarming;Global oppvarming. 
1464;2;1;1;1.0;0.6666667;180000;3;Globale endringer;Alþjóðlegar breytingar 
1465;2;2;1;0.75;0.3333333;300000;3;Global warming;Hnatthlýnun 
1466;5;2;1;1.0;0.3333333;700000;3;global opvarmning;hnatthlýnun 
1467;2;2;1;0.5;0.3333333;400000;3;global oppvarming varmere-villere-våtere;Global warming hlýrri Wilders Wetter 
1468;4;2;1;0.75;0.3333333;650000;3;global oppvarming vannheving stormer osv ;Global Warming Water Raising Storms osfrv 
1469;3;2;1;0.5;0.3333333;480000;3;Global oppvarming tining av isen på polene at havet stiger ;Hnattræn hlýnun þíða ísinn á stöngunum sem sjóinn rís upp 
1470;1;2;1;0.5;0.3333333;0;2;Global oppvarming temperaturen stiger som fører til smelting av isen på polene;Hnattræn hitastig hækkar leiðir til þess að bráðna ísinn á stöngunum 
1471;3;2;0;0.25;0.3333333;23000;3;Global oppvarming stigende havnivå øke mengden av naturkatastrofer tap av biologisk mangfold avskoging og så videre Faktisk forskere har ingen anelse om i hvilken grad det er virkningen av menneskelig aktivitet eller en naturlig syklus av klimaendringer Menneskeheten har ikke nok kunnskap og akkumulerte data på de naturlige prosessene I tillegg klimaforskere er også avhengig av politiske og forretningsmessige midler ;Hnattræn hlýnun hækkandi sjávarhæð hækkar magn náttúruhamfara tap á líffræðilegum fjölbreytileika skógræktar og svo framvegis hafa vísindamenn ekki hugmynd um hve miklu leyti það er áhrif mannlegrar starfsemi eða náttúrulegt hringrás loftslagsbreytinga. Mannkynið hefur ekki næga þekkingu og uppsöfnuð Gögn um náttúruleg ferli í viðbótar loftslagsmálum eru einnig háð pólitískum og viðskiptum 
1472;6;1;1;0.75;0.3333333;0;2;Global oppvarming smelting av isbreene;Global hlýnun bráðnun jökla 
1473;3;1;1;0.75;0.3333333;0;2;global oppvarming smeltende isbreer naturkatastrofer;Global Warming Melting Jaciers Náttúruhamfarir 
1474;2;2;1;0.75;0.6666667;545000;2;Global oppvarming og forurensing;Hnattræn hlýnun og mengun 
1475;5;1;1;0.75;0.3333333;800000;3;Global Oppvarming og flere ekstreme uvær;Hnattræn hlýnun og nokkrir öfgar stormar 
1476;4;1;1;0.5;0.6666667;470000;3;Global oppvarming og endring i naturen og omgivelsene rundt meg ;Hnattræn hlýnun og breyting á eðli og umhverfi í kringum mig 
1477;1;1;1;0.25;0.0;480;2;Global oppvarming Nedsmelting av isbreer vanskeligere leveforhold for mennesker dyr og planter og økosystem ;Global upphitun bráðnun jökla erfiðari lífskjör fyrir fólk dýr og plöntur og vistkerfi 
1478;2;2;1;1.0;0.6666667;475000;2;Global oppvarming Mindre snø høyre temperaturer ;Global warming minna snjó hægri hitastig 
1479;5;1;1;0.75;0.3333333;400000;3;Global oppvarming mer ekstremvær;Global Warming meira Extreme Weather 
1480;3;1;0;0.25;0.0;500000;2;Global oppvarming mer ekstremvær;Global Warming meira Extreme Weather 
1481;3;2;1;0.5;0.6666667;300000;2;Global oppvarming Menneskelig påvirkning Bevisst eller ikke bevist Negativt å kutte ned så mye av regnskogen ;Global hlýnun mannleg áhrif meðvitað eða ekki sannað að skera niður svo mikið af regnskóginum 
1482;5;2;1;0.75;0.3333333;395000;2;Global oppvarming grunner forurensingen og hogst av regnskog;Hnattræn hlýnun ástæður mengunar og skógarhögg af regnskógum 
1483;5;1;1;0.75;0.3333333;223000;1;global oppvarming av jordkloden-mere urolig hver ;Global upphitun heimsins-meira órólegt hvert 
1484;1;1;1;0.75;0.3333333;20000;1;global oppvarming Al Gore naturfageksamen 10 klasse vindkraft;Global Warming Al Gore Science Skoðaðu 10 gráðu vindorku 
1485;1;2;0;0.75;0.6666667;0;3;Global oppvarming - en pseudo vitenskapelig teori som ikke har nok bevis til å støtte det den påstår ;Global Warming - A gervi vísindaleg kenning sem hefur ekki nóg sönnunargögn til að styðja við það sem það krafa 
1486;4;1;1;1.0;0.3333333;510000;3;Global oppvarming ;Hnatthlýnun 
1487;1;2;1;0.75;0.6666667;0;1;Global oppvarming ;Hnatthlýnun 
1488;3;2;1;0.75;0.6666667;200000;3;Global oppvarming ;Hnatthlýnun 
1489;2;1;1;0.5;0.3333333;120000;2;Global oppvarming;Hnatthlýnun 
1490;1;1;0;0.5;0.3333333;300000;2;Global oppvarming;Hnatthlýnun 
1491;4;1;1;0.0;0.6666667;390000;2;global oppvarming;hnatthlýnun 
1492;3;2;1;0.5;0.6666667;409000;3;global oppvarming;hnatthlýnun 
1493;1;2;1;0.25;0.6666667;190000;2;Global oppvarming;Hnatthlýnun 
1494;4;1;0;0.5;0.3333333;650000;2;global oppvarming;hnatthlýnun 
1495;5;1;1;0.75;0.3333333;490000;3;Global oppvarming;Hnatthlýnun 
1496;6;1;1;1.0;0.6666667;350000;3;Global oppvarming;Hnatthlýnun 
1497;1;1;1;0.75;0.6666667;0;2;Global oppvarming;Hnatthlýnun 
1498;6;1;1;1.0;0.3333333;750000;3;Global oppvarming;Hnatthlýnun 
1499;3;2;1;0.5;0.3333333;450000;3;global oppvarming;hnatthlýnun 
1500;1;2;1;0.5;0.6666667;120000;3;Global oppvarming;Hnatthlýnun 
1501;1;1;1;0.5;0.3333333;150000;3;Global oppvarming;Hnatthlýnun 
1502;5;1;1;0.75;0.3333333;600000;2;Global oppvarming;Hnatthlýnun 
1503;2;2;1;0.75;0.3333333;411000;3;global oppvarming;hnatthlýnun 
1504;2;2;1;0.5;0.3333333;580000;3;Global oppvarming;Hnatthlýnun 
1505;5;1;1;0.75;0.6666667;1200000;3;global oppvarming;hnatthlýnun 
1506;1;2;0;0.5;0.3333333;100000;3;global oppvarming;hnatthlýnun 
1507;5;2;0;0.5;0.3333333;700000;3;Global oppvarming;Hnatthlýnun 
1508;1;1;1;0.75;0.6666667;70000;2;Global oppvarming;Hnatthlýnun 
1509;5;2;0;0.25;0.0;325000;3;Global oppvarming;Hnatthlýnun 
1510;2;1;0;0.5;0.3333333;400000;2;Global oppvarming;Hnatthlýnun 
1511;6;1;1;1.0;0.3333333;300000;3;Global krise;Alþjóðlegt kreppa 
1512;3;1;1;1.0;0.3333333;250000;2;global fordeling av mat;Global dreifing matvæla 
1513;3;2;1;0.5;0.3333333;500000;2;gjøre endringer slik at vi forbedrer eller stabiliserer dagens miljøutgifter ;Gera breytingar svo að við bætum eða stöðugleika umhverfisgjalda í dag 
1514;5;2;0;0.25;0.3333333;0;3;Gjeeeeesp;GjeeeeEep. 
1515;4;1;0;0.5;0.3333333;1400000;3;Gi folket brød og sirkus;Gefðu fólki brauðinu og sirkusnum 
1516;3;2;1;0.5;0.3333333;220000;3;gamle biler må fjernes lavere pris på nye biler kollektiv traffik bedre søppel sortering;Gamlar bílar verða að fjarlægja lægra verð á nýjum bílum Collective Traffick Betri ruslflokkun 
1517;5;1;1;0.75;0.3333333;420000;2;Få lov å ikke engste seg for lufta vi puster i hver eneste dag ;Fá leyft að bræða ekki fyrir loftið sem við anda á hverjum einasta degi 
1518;2;1;1;1.0;0.3333333;359100;2;Første jeg tenker at noe må gjøres og at Staten har ansvaret ;Fyrst held ég að eitthvað sé gert og að ríkið sé ábyrgt 
1519;5;2;1;0.75;0.6666667;330000;3;Først og fremst værforandringer ekstrem storm flom nedbør etvc;Fyrst og fremst veður breytist Extreme Storm Flóð Rainfall ETVC 
1520;6;2;1;0.5;0.3333333;350000;3;Føler litt uro over klimaendringene ;Feel svolítið óróa yfir loftslagsbreytingar 
1521;6;1;1;0.75;0.6666667;0;3;Føler en viss redsel spesielt med tanke på kommende generasjoner er redd vi ikke gjør nok for å redde kloden Føler at vi som vanlige borgere kan gjøre noe men monner det noe i den store sammenheng?;Feeling ákveðinn hryllingi sérstaklega hvað varðar komandi kynslóðir er hræddur um að við gerum ekki nóg til að bjarga heiminum telur að við eins og venjulegir borgarar geta gert eitthvað en muffle það eitthvað í stóru samhengi? 
1522;4;1;0;0.25;0.6666667;630000;2;Fuktigere og varmere;Vökva og hlýrra 
1523;4;1;0;0.5;0.3333333;450000;2;fuktig klima og vind;Rakt loftslag og vindur 
1524;4;1;1;0.5;0.3333333;699000;3;Fryktelig vanskelig å få gjort noe med Det kommer er alvorlig og kan føre til krig og ufred - et Mad Max Scenarie ;Hræðilegt erfitt að fá gert eitthvað um það kemur er alvarlegt og getur leitt til stríðs og ufred - a mad max atburðarás 
1525;4;2;1;0.75;0.0;580000;3;Frykt;Ótti 
1526;5;1;0;0.25;0.0;530000;3;Frustrasjon;Gremju 
1527;4;2;1;1.0;0.6666667;750000;3;Fremtidig katastrofe;Framtíðar hörmung 
1528;5;1;1;0.75;0.6666667;350000;3;Fremtiden for neste generasjoner ;Framtíðin fyrir næstu kynslóðir 
1529;5;2;1;1.0;0.6666667;800000;3;Fremtiden !;Framtíðin ! 
1530;4;1;0;0.75;0.3333333;0;2;fremtiden;framtíðin 
1531;2;1;1;0.5;0.3333333;690000;3;Fremtid;Framtíð 
1532;5;2;1;1.0;0.6666667;530000;3;Framtidige naturkatastrofer Vi må begynne å leve livene våre på en annen måte;Framtíð náttúruhamfarir Við verðum að byrja að lifa lífi okkar á annan hátt 
1533;5;1;1;1.0;0.3333333;350000;3;Framtidige katastrofer;Framtíðarhamfarir 
1534;2;2;1;0.75;0.3333333;400000;2;framtid;framtíð 
1535;6;1;1;1.0;0.6666667;200000;3;fotosyntese drivhuseffekt temperaturøkning issmelting tørke flom uvær menneskelig dumskap;Photosynthesis Greenhouse Effect Hitastig Auka ísbelting WIP flóð manna heimskur 
1536;5;2;1;0.75;0.6666667;560000;3;Fossile brensel;Jarðefnaeldsneyti 
1537;2;2;1;0.5;0.6666667;400000;0;Forvirring Hva er fakta og ikke ;Rugl hvað er staðreyndir og ekki 
1538;5;1;1;0.75;0.3333333;750000;3;"Forverring av det ""normale"" klimaet vi har i Norge";"Versnun á ""eðlilegu"" loftslagi sem við höfum í Noregi "
1539;7;1;1;0.5;0.3333333;400000;2;Forventer mer ekstreme klimaforhold;Búast við meiri miklum loftslagsbreytingum 
1540;5;1;0;0.25;0.3333333;930000;3;Forvekslinger med været Skrekksenarioer med sterke økonomiske intersser som står bak Kun politisk korrekte meninger slipper til Skal allikevel taes på alvor men skal være kritisk til alle mulige påstander ;Stillir með veðurhrorsrásum með sterkum efnahagslegum götum sem eru á bak við aðeins pólitískt réttar skoðanir losnar til að taka alvarlega en ætti að vera gagnrýninn af öllum mögulegum kröfum 
