;age;gender;humanmade;concern;efficacy;income;edu3;openanswer;translation
1267;3;2;1;0.75;0.3333333;450000;3;Issmelting;Ice melt
1268;3;2;1;0.5;0.3333333;0;3;issmelting;melt ice
1269;4;2;1;0.75;0.6666667;298000;2;issmelting;melt ice
1270;1;2;1;0.75;0.3333333;0;2;issmelting;melt ice
1271;4;2;1;0.5;0.3333333;400000;2;issmelting;melt ice
1272;3;1;1;0.25;0.0;600000;3;Issmelting;Ice melt
1273;3;2;0;0.25;0.3333333;400000;3;issmelting;melt ice
1274;5;1;1;0.5;0.3333333;200000;1;issmelting;melt ice
1275;5;2;1;0.5;0.3333333;209000;2;issmelting;melt ice
1276;2;1;1;0.5;0.3333333;670000;3;issmelting;melt ice
1277;2;1;0;0.5;0.3333333;550000;3;Issmelting;Ice melt
1278;1;2;1;0.75;0.3333333;150000;2;Issmelte vannøkning mindre/kortere vinter;water rise less / shorter winter
1279;5;1;1;1.0;0.3333333;350000;2;Isfritt i polområdene;Circumpolar
1280;4;2;1;1.0;0.3333333;240000;3;isfjell som smeltar med isbjørn oppå ) Havet som stig Havstraumar som endrast Menneske i varme strok som får det ulideleg varmt Ørken som breier seg - Når eg no skriv dette opplever eg at eg ser jordkloden på lang avstand langt der nede liten som ein globus og prosessane utspelar seg vidare;iceberg melt bear- top) Sea riser that alter human warm receive the unbearably hot desert which propagate - When I be now enter this experience I that I see earth distant far below small as globe and process themselves
1281;2;2;1;0.5;0.3333333;420000;2;Isenbreene som smelter;melt
1282;5;2;1;0.75;0.3333333;280000;3;Isen ved polene avtar Det blir et varmere klima havnivået stiger katastrofevær blir kraftigere og hyppigere Regnskogen hugges ned i altfor stort tempo og ozonlaget skades stadig mer Livsgrunnlaget forringes for kommende generasjoner av mennesker og dyr og planter;The ice at the pole decrease There be a hotter climate of sea level rise become and more frequent rain forest cut down in too great pace and the ozone layer damage increasingly deteriorate for future of and and plant
1283;5;2;1;0.75;0.6666667;0;2;Isen som smelter og for mange som kjører bil til og fra jobb;The ice that melt and for many people drive to and from work
1284;4;2;1;0.5;0.6666667;520000;3;isen som smelter;melt ice
1285;1;2;1;0.75;0.6666667;0;2;Isen smelter vanskelig for dyr å tilpasse seg naturendringene Naturen har vanskelig for å tilpasse seg endringene Jorden blir mer forurenset og mer uren Vi som er et land der sunn livstil og ren og frisk mat er inn da synes jeg det er merklig at det er greit at vi og våre kommende unger skal puste inn uren og farlig luft;The ice melt difficult for to adapt to natural change Nature have a difficult time adapt to the change the Earth become more pollute and more unclean We as a country where healthy and clean and fresh be in when I think it's strange that it's that we and our upcoming will breathe impure and dangerous air
1286;3;2;1;0.75;0.6666667;445000;3;isen smelter på polene fare for stor økning av vannstanden i havene vår mindre bilkjøring!;ice melt at the pole danger of large increase in sea level our minor motoring!
1287;1;1;1;0.5;0.3333333;0;2;Isen smelter på nordpolen merkelig vær og flere stormer som rammer verdensdeler;The ice be melt at the North Pole strange weather and more storm affect part of the world
1288;1;1;1;1.0;0.3333333;0;2;isen smelter planeten blir varmere havet stiger sogen hogges ned;ice melt the planet get warmer rise cut down
1289;6;1;1;0.75;0.3333333;350000;3;isen smelter og havet stiger land kommer under vatn mange land får meir tørke og naturkatastrofer arter dør ut andre arter beveger seg nordover;ice be melt and sea level be rise land come under many will have more and natural species die out other species move north
1290;5;2;0;0.5;0.6666667;175000;3;isen smelter høyere temperatur;ice melt higher temperature
1291;3;2;1;0.75;0.6666667;428000;3;Isen smelter havet stiger;The ice be melt sea rise
1292;4;2;1;0.75;0.6666667;400000;0;isen smelter /isbjørn dyr som lever i antartiske strøk får ikke nok mat;ice melt / polar live in assume great coat do not get enough food
1293;6;2;1;0.75;0.6666667;160000;2;Isen smelter;The ice be melt
1294;6;2;1;0.75;0.6666667;450000;3;isen smelter;the ice be melt
1295;4;2;1;0.25;0.3333333;396000;2;isen smelter;the ice be melt
1296;4;1;0;0.5;0.3333333;0;1;isen smeltar finn reddningsvesten;ice melt find vest
1297;3;1;1;0.75;1.0;900000;3;Isen på nordpolen smelter åpner for ny kortere passaje til andre kontinent Isbjørnen vil bli utryddet grunnet matmangel da den er avhengig av isen;The ice at the North Pole melt open new shorter other continent Polar will be destroy due to lack of food when it be dependent on the flight
1298;6;2;1;0.75;0.3333333;214700;2;"Isen minker breene Mye "" unormalt ""vær for årstidene Mange land opplever orkaner rassering av land og øyer ";"Ice decrease Much ""abnormal"" weather season Many be experience of land and"
1299;4;2;1;0.5;0.3333333;350000;2;Isen i Arktis smelter;Arctic ice melt
1300;4;2;1;0.5;0.6666667;420000;1;Isbresmelting milde våte vintre og dårlige sommere;Melting of mild wet winter and bad summer
1301;3;2;1;0.5;0.3333333;700000;3;Isbresmelting;Melting of
1302;3;2;1;0.75;0.3333333;700000;3;Isbresmelting;Melting of
1303;4;1;0;0.5;0.3333333;400000;2;Isbreer som smelter;Melting
1304;2;2;1;0.5;0.3333333;460000;3;isbreer som smelter;melt
1305;5;2;1;0.75;0.6666667;504000;0;Isbreer som smelter;Melting
1306;4;2;0;0.5;0.6666667;360000;0;isbreer som krymper;shrink
1307;2;1;0;0.5;0.3333333;420000;3;Isbreer;
1308;6;1;0;0.75;0.6666667;240000;2;Isbreer;
1309;4;2;0;0.5;0.3333333;570000;2;Isbreene smelter mer enn tidligere;be melt more than before
1310;4;1;1;1.0;0.3333333;440000;3;Isbreene smelter havene stiger Katastrofer flom orkaner;be melt rise flood
1311;1;1;0;0.5;0.3333333;140000;2;isbreene smelter dyrearter forsvinner havet stiger man blir tvunget til å flytte;be melt animal species disappear sea rise one be force to move
1312;6;2;1;1.0;0.3333333;300000;2;Isbjørner vil kanskje dø ut Pingvinene kan få en tøffere hverdag Isbreene i Norge er snart en saga blott;Polar bear may become extinct can get a everyday in be soon be history
1313;1;2;0;0.5;0.6666667;100000;2;isbjørner og polene;polar bear and pole
1314;2;2;1;1.0;0.6666667;350000;3;Isbjørner og andre dyr som rammes og mine etterkommere som skal bo på jordkloden Vi mennesker særlig i rike land må anstrenge oss mer for å ta vare på omgivelsene våre;Polar bear and other that be affect and my who will live on earth, we especially in rich must strive more to take care of our environment
1315;3;2;1;0.75;0.3333333;375000;2;Isbjørner Is som smelter;Polar Melting Ice
1316;1;1;1;0.5;0.3333333;50000;1;Isbjørner dør men vulkan utbrudd er jo mye værre enn å kjøre bil;Polar bear die but volcanic eruption be the much worse than drive a car
1317;3;2;1;0.75;0.6666667;200000;3;isbjørner :);polar bear :)
1318;1;2;1;0.25;0.6666667;0;2;Isbjørnene som alle bryr seg om og mennesker som er minst like uskyldig som isbjørner som ingen bryr seg om;Polar bear who all care about and people who be just as innocent as polar bear that nobody care about
1319;2;2;0;0.5;0.3333333;250000;2;Isbjørnen var det første jeg tenkte på;The polar bear be the first thing I think of
1320;6;1;1;0.5;0.0;400000;3;Isbjørn som ikke finner mat pga at isen har smeltet;that do not find the food due to the ice have melt
1321;4;2;1;1.0;0.6666667;650000;3;isbjørn i fare;polar bear in danger
1322;4;2;1;1.0;0.6666667;260000;2;Isbjorn;
1323;1;2;1;0.5;0.3333333;0;2;Is som smelter og havnivået øker;Ice melt and sea level increase
1324;6;2;0;0.5;0.3333333;400000;3;Is som smelter i arktiske strøk;Melting Ice in Arctic
1325;4;2;1;0.75;0.6666667;520000;2;Is som smelter;Melting Ice
1326;4;2;1;0.5;0.3333333;380000;2;is som smelter;melt ice
1327;5;2;1;0.75;0.6666667;0;3;is som smelter;melt ice
1328;1;2;1;0.75;0.6666667;100000;2;Is smelting og forurensende luft;Ice melt and pollute air
1329;3;1;1;0.75;0.0;450000;2;Is smelting;Is smelt
1330;2;2;1;0.5;0.3333333;330000;1;is smelting;be smelt
1331;3;2;1;0.5;0.3333333;260000;3;Is smelting;Is smelt
1332;2;1;0;0.5;0.3333333;620000;1;is smelting;be smelt
1333;2;1;1;0.75;0.3333333;670000;3;Is smelter høyere vannstand jordras mer vind våtere klima mildere vinter;Ice melt higher water level more wind wetter climate milder winter
1334;4;1;1;0.75;0.3333333;652000;3;Is og isbre som smelter;Ice and glacier melt
1335;1;1;1;0.75;0.3333333;25000;2;Is i Arktis og på Antarktis som smelter;Ice in the Arctic and the Antarctic melt
1336;3;1;1;0.75;0.3333333;0;3;Is grønland Vått;Is Wet
1337;3;2;1;0.75;0.3333333;450000;3;is;be
1338;5;2;1;0.75;0.0;420000;3;ireversibelt;
1339;4;2;1;0.75;0.6666667;170000;2;intressant;interest
1340;5;1;0;0.5;0.3333333;350000;1;Ingenting;Nothing
1341;1;2;0;0.5;0.3333333;60000;2;ingenting;nothing
1342;5;2;0;0.25;0.0;22000;1;Ingenting;Nothing
1343;7;2;1;1.0;0.3333333;168000;3;ingenting;nothing
1344;3;1;0;0.25;0.6666667;620000;2;Ingen ting spesielt ULV ULV;Nothing special
1345;7;1;0;0.0;0.3333333;300000;2;Ingen ting;nothing
1346;3;1;1;1.0;0.3333333;500000;3;Ingen panikk Klima endrer seg med eller uten mennesker påvirkning Men vi kan vessentlig påvirke kemisk inhold i atmosfære;No panic Climate change with or without human influence But we can affect content which be in atmosphere
1347;4;1;0;0.0;0.3333333;510000;2;Ingen kommer frem med hvilke endringer som har vært historisk Mere enn 100 år Jeg har en antakelse om at det har vært variabler også historisk Feks var det grønn januar der alt begynte å gro som på våren for 100 år siden;No one come forward with the change that have be historically More than 100 I have an assumption that there have be also historically it be green in where everything begin to grow as the spring 100 ago
